name,description,address,access,business_hours,holiday,phone_number,homepage,area
乙訓寺,真言宗豊山派の寺院で、推古朝に聖徳太子が創建したと伝わる古刹。長岡京の時代には、空海が別当を務め、この寺で最澄と対面したと伝えられる。桓武天皇の弟・早良親王が幽閉された地としても知られる。本尊は合体大師像。春には約2000株の牡丹が咲き誇る「牡丹の寺」として名高く、多くの参拝者でにぎわう。,京都府長岡京市今里3-14-7,阪急「長岡天神」駅徒歩約20分（または阪急バス「薬師堂」下車徒歩約5分）,8:00～17:00（11～2月は～16:30）,無休,075-951-5759,-,長岡京市
酬恩庵（一休寺）,臨済宗大徳寺派の寺院で、「一休寺」の名で親しまれる。鎌倉時代に大應国師が開いた妙勝寺が前身で、戦火で荒れていたのを、康正2年（1456）に一休宗純が再興し、師恩に報いる意で「酬恩庵」と名づけた。一休はここで晩年を過ごし、88歳で世を去って境内に葬られた。村田珠光ゆかりの方丈庭園（名勝）や、一休禅師の木像、一休寺納豆で知られる。,京都府京田辺市薪里ノ内102,JR学研都市線「京田辺」駅徒歩約15分近鉄京都線「新田辺」駅徒歩約20分,9:00～17:00（最終受付16:30、宝物殿9:30～16:30）,無休,0774-62-0193,https://www.ikkyuji.org/,京田辺市
観音寺（大御堂観音寺）,真言宗智山派の寺院で、「普賢寺の大御堂」とも呼ばれる。天武天皇の勅願により、義淵僧正が創建したと伝わり、奈良時代に良弁が中興したとされる古刹。本尊の十一面観音立像は、天平期を代表する優美な木心乾漆像で国宝に指定され、奈良・聖林寺などと並ぶ天平の名仏として名高い。春には周囲に菜の花畑が広がる、のどかな里の寺である。,京都府京田辺市普賢寺下大門13,JR学研都市線・近鉄京都線「三山木」駅からバス「普賢寺」下車徒歩約10分,9:00～17:00,無休,0774-62-0668,-,京田辺市
浄瑠璃寺,真言律宗の寺院で、九体の阿弥陀如来坐像を横一列に安置することから「九体寺」とも呼ばれる。永承2年（1047）、義明上人の開基と伝わる。寺名は、三重塔に祀る薬師如来の浄土「東方浄瑠璃世界」に由来する。九体阿弥陀像・本堂・三重塔・四天王像はいずれも国宝。かつて三十以上あった九体阿弥陀堂のうち、当時のまま現存する唯一の遺構として名高く、浄土式庭園は特別名勝。,京都府木津川市加茂町西小札場40,JR大和路線「加茂」駅から木津川市コミュニティバス「浄瑠璃寺前」下車すぐ,9:00～17:00（12～2月10:00～16:00、本堂受付16:30）,無休,0774-76-2390,-,木津川市
岩船寺,真言律宗の寺院で、「あじさい寺」として親しまれる。天平元年（729）、聖武天皇の勅願により行基が開いたと伝わる。木津川市と奈良の県境に近い当尾（とうの）の里に建ち、周辺には数多くの石仏が点在する。本尊は平安期の阿弥陀如来坐像（重文）で、朱塗りの三重塔（重文）が緑に映える。初夏には境内を彩る約5000株のあじさいで名高い。,京都府木津川市加茂町岩船上ノ門43,JR大和路線「加茂」駅から木津川市コミュニティバス「岩船寺」下車すぐ,8:30～17:00（受付16:45、12～2月9:00～16:00）,無休,0774-76-3390,https://gansenji.or.jp/,木津川市
海住山寺,真言宗智山派の寺院で、山号は補陀洛山。天平7年（735）、聖武天皇の勅願により良弁僧正が開いたと伝わる。のち荒廃したが、鎌倉初期に解脱上人貞慶が中興した。貞慶ゆかりの五重塔は、鎌倉期の建立で、裳階（もこし）を備えた優美な姿から国宝に指定される。山上にたたずむ静かな古刹で、木津川を見下ろす眺めと紅葉でも知られる。,京都府木津川市加茂町例幣海住山20,JR大和路線「加茂」駅からタクシー約10分,9:00～16:30,無休,0774-76-2256,-,木津川市
蟹満寺,真言宗智山派の寺院で、白鳳期の創建と伝わる古刹。本尊の銅造釈迦如来坐像は、白鳳仏を代表する金銅仏として国宝に指定され、堂々とした姿で名高い。寺名は、娘に救われた蟹が、恩返しに大蛇から娘を守ったという『今昔物語集』の「蟹の恩返し」の縁起に由来する。境内には蟹の供養塔があり、今もカニにまつわる人々の信仰を集める。,京都府木津川市山城町綺田浜36,JR奈良線「棚倉」駅徒歩約20分,8:00～16:00,無休,0774-86-2577,-,木津川市
出雲大神宮,丹波国一宮で、「元出雲」とも呼ばれる古社。大国主命と后神・三穂津姫命を祀り、縁結びの神として名高い。社伝では和銅2年（709）の創建とされ、背後の御蔭山を神体山とする。出雲大社はこの社から大国主命の御霊を勧請したという社伝から「元出雲」と称される。足利尊氏が修造したと伝わる本殿は重文。境内に湧く「真名井の水」や夫婦岩、磐座でも知られる。,京都府亀岡市千歳町出雲無番地,JR「亀岡」駅から京阪京都交通バス・亀岡市ふるさとバス「出雲大神宮前」下車すぐ,参拝自由（社務所9:00～17:00）,無休,0771-24-7799,http://izumo-d.org/,亀岡市
鍬山神社,大己貴命を主祭神とする神社で、社伝では和銅2年（709）の創建と伝わる。太古、泥湖だった亀岡盆地を、大己貴命が鍬で山を切り開いて水を流し、肥沃な土地に変えたという開拓神話に由来し、「鍬山さん」と親しまれる。10月の亀岡祭では華やかな山鉾が巡行する。境内の池をめぐる約100本のモミジが彩る「鍬山もみじ」の紅葉の名所としても名高い。,京都府亀岡市上矢田町上垣内22-2,JR「亀岡」駅から京阪京都交通バス・亀岡市コミュニティバス「鍬山神社前」下車すぐ,参拝自由（社務所9:00～16:00）,無休,0771-22-1023,http://www.kuwayama-jinjya.jp/,亀岡市
谷性寺,真言宗の寺院で、明智光秀の菩提寺として知られ、「光秀寺」とも呼ばれる。光秀は深く不動明王を信仰し、丹波亀山城を築いてこの地を治めた。本能寺の変ののち山崎の合戦に敗れた光秀の首が、家臣によってこの寺に葬られたと伝わり、境内に首塚が残る。光秀の家紋・桔梗にちなみ、初夏には門前一帯の「ききょうの里」に桔梗の花が咲き誇る。,京都府亀岡市宮前町猪倉土山39,JR「亀岡」駅から京阪京都交通バス「猪倉」下車徒歩約5分,参拝自由,無休,-,-,亀岡市
正寿院,高野山真言宗の寺院。正治2年（1200）頃、飯尾山医王教寺の塔頭として創建されたと伝わる。本尊は50年に一度開帳される秘仏の十一面観音。快慶作の不動明王坐像（重文）も伝える。夏に約2000個の風鈴が境内を彩る「風鈴まつり」で名高く、「風鈴寺」とも呼ばれる。客殿のハート形の「猪目窓」や160枚の花の天井画が人気を集める。,京都府綴喜郡宇治田原町奥山田川上149,京阪「宇治」駅・JR「宇治」駅からバス「正寿院口」下車徒歩約10分,9:00～16:30（12～3月は10:00～16:00）,無休,0774-88-3601,http://shoujuin.boo.jp/,綴喜郡宇治田原町
禅定寺,曹洞宗の寺院で、もとは東大寺・興福寺ゆかりの寺。正暦2年（991）、東大寺の別当を務めた平崇上人が創建したと伝わる。本尊の十一面観音立像をはじめ、藤原期の丈六仏や四天王像など、平安時代の優れた仏像群（重文）を多く伝えることで知られる。宇治田原の山あいに静かにたたずみ、古仏を間近に拝める寺として親しまれている。,京都府綴喜郡宇治田原町禅定寺庭ノ東97,京阪「宇治」駅・JR「宇治」駅からバス「維中前」下車徒歩約15分,9:00～16:30,無休,0774-88-4450,-,綴喜郡宇治田原町
智恩寺,臨済宗妙心寺派の寺院で、天橋立の南端に建つ。奈良の安倍文殊院、山形の亀岡文殊とともに「日本三文殊」の一つに数えられ、「切戸（きれと）の文殊」として知恵を授かる文殊菩薩の霊場として名高い。大同3年（808）、平城天皇の勅願により創建されたと伝わる。本尊の文殊菩薩は秘仏。重文の多宝塔や、黄金閣と呼ばれる壮大な山門、門前の名物「知恵の餅」で知られる。,京都府宮津市文珠466,京都丹後鉄道宮豊線「天橋立」駅徒歩約3分,拝観自由（文殊堂8:00～17:00頃）,無休,0772-22-2553,https://www.monjudo-chionji.jp/,宮津市
成相寺,真言宗系の寺院で、西国三十三所観音霊場の第28番札所。天橋立を見下ろす成相山の中腹に建つ。慶雲元年（704）、文武天皇の勅願により真応上人が開いたと伝わる。本尊の聖観音は、雪に閉ざされ餓死寸前の僧の身代わりになったという伝説から「身代わり観音」と呼ばれる。左甚五郎作と伝わる「真向の龍」や、天橋立を一望する展望台でも名高い。,京都府宮津市成相寺339,京都丹後鉄道「天橋立」駅から観光船・ケーブル等で傘松公園経由、登山バス約7分,8:00～16:30,無休,0772-27-0018,https://www.nariaiji.jp/,宮津市
籠神社,丹後国一宮で、「元伊勢」として知られる古社。彦火明命を主祭神とする。天照大神と豊受大神が伊勢神宮へ遷る前に、この地で一緒に祀られていたという由緒から「元伊勢」と呼ばれる。代々、海部（あまべ）氏が宮司を務め、その系図は現存最古の系図として国宝に指定される。天橋立の北端に鎮座し、奥宮の真名井神社とともに参拝者を集める。,京都府宮津市大垣430,京都丹後鉄道「天橋立」駅から観光船で一の宮下船すぐ、または路線バス「神社前」下車すぐ,7:30～16:30（季節により変動）,無休,0772-27-0006,https://www.motoise.jp/,宮津市
松尾寺,真言宗醍醐派の寺院で、西国三十三所観音霊場の第29番札所。若狭と丹後の境にそびえる青葉山の中腹に建つ。和銅元年（708）、中国から渡来した威光上人が、馬頭観音を感得して開いたと伝わる。本尊の馬頭観音は、西国札所のなかで唯一の馬頭観音で、農耕や馬の守り、近年は競馬関係者の信仰も集める。仏舞という珍しい舞楽でも知られる。,京都府舞鶴市松尾532,JR小浜線「松尾寺」駅からタクシー約10分（徒歩約50分）,8:00～17:00,無休,0773-62-2900,https://www.matsunoodera.com/,舞鶴市
